dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
15;2021-04-15;1124;342;0;35125;12107;0;24.6;8.5;0.0
15;2021-04-16;977;562;0;36102;12669;0;25.3;8.9;0.0
15;2021-04-17;414;23;0;36516;12692;0;25.6;8.9;0.0
15;2021-04-18;11;12;0;36527;12704;0;25.6;8.9;0.0
15;2021-04-19;527;529;0;37054;13233;0;25.9;9.3;0.0
15;2021-04-20;798;617;0;37852;13850;0;26.5;9.7;0.0
15;2021-04-21;608;599;0;38460;14449;0;26.9;10.1;0.0
15;2021-04-22;674;789;0;39134;15238;0;27.4;10.7;0.0
15;2021-04-23;719;649;0;39853;15887;0;27.9;11.1;0.0
15;2021-04-24;376;138;0;40229;16025;0;28.2;11.2;0.0
15;2021-04-25;9;9;0;40238;16034;0;28.2;11.2;0.0
15;2021-04-26;328;600;0;40566;16634;0;28.4;11.6;0.0
15;2021-04-27;489;875;0;41055;17509;0;28.7;12.3;0.0
15;2021-04-28;430;755;0;41485;18264;0;29.0;12.8;0.0
15;2021-04-29;647;999;0;42132;19263;0;29.5;13.5;0.0
15;2021-04-30;556;1029;0;42688;20292;0;29.9;14.2;0.0
15;2021-05-01;324;35;0;43012;20327;0;30.1;14.2;0.0
15;2021-05-02;38;5;0;43050;20332;0;30.1;14.2;0.0
15;2021-05-03;849;320;0;43899;20652;0;30.7;14.5;0.0
15;2021-05-04;789;792;0;44688;21444;0;31.3;15.0;0.0
15;2021-05-05;701;661;0;45389;22105;0;31.8;15.5;0.0
15;2021-05-06;858;913;0;46247;23018;0;32.4;16.1;0.0
15;2021-05-07;1115;841;0;47362;23859;0;33.2;16.7;0.0
15;2021-05-08;506;68;0;47868;23927;0;33.5;16.8;0.0
15;2021-05-09;45;25;0;47913;23952;0;33.5;16.8;0.0
15;2021-05-10;626;844;0;48539;24796;0;34.0;17.4;0.0
15;2021-05-11;1112;1141;0;49651;25937;0;34.8;18.2;0.0
15;2021-05-12;1079;813;0;50730;26750;0;35.5;18.7;0.0
15;2021-05-13;1082;398;0;51812;27148;0;36.3;19.0;0.0
15;2021-05-14;1422;563;0;53234;27711;0;37.3;19.4;0.0
15;2021-05-15;1294;396;0;54528;28107;0;38.2;19.7;0.0
15;2021-05-16;23;15;0;54551;28122;0;38.2;19.7;0.0
15;2021-05-17;1029;579;0;55580;28701;0;38.9;20.1;0.0
15;2021-05-18;1213;884;0;56793;29585;0;39.8;20.7;0.0
15;2021-05-19;1049;457;0;57842;30042;0;40.5;21.0;0.0
15;2021-05-20;1230;760;0;59072;30802;0;41.4;21.6;0.0
15;2021-05-21;1321;702;0;60393;31504;0;42.3;22.1;0.0
15;2021-05-22;508;182;0;60901;31686;0;42.6;22.2;0.0
15;2021-05-23;26;19;0;60927;31705;0;42.7;22.2;0.0
15;2021-05-24;671;241;0;61598;31946;0;43.1;22.4;0.0
15;2021-05-25;1124;602;0;62722;32548;0;43.9;22.8;0.0
15;2021-05-26;1093;479;0;63815;33027;0;44.7;23.1;0.0
15;2021-05-27;1266;688;0;65081;33715;0;45.6;23.6;0.0
15;2021-05-28;1468;893;0;66549;34608;0;46.6;24.2;0.0
15;2021-05-29;930;355;0;67479;34963;0;47.3;24.5;0.0
15;2021-05-30;55;34;0;67534;34997;0;47.3;24.5;0.0
15;2021-05-31;1156;488;0;68690;35485;0;48.1;24.8;0.0
15;2021-06-01;1332;580;0;70022;36065;0;49.0;25.3;0.0
15;2021-06-02;859;433;0;70881;36498;0;49.6;25.6;0.0
15;2021-06-03;904;731;0;71785;37229;0;50.3;26.1;0.0
15;2021-06-04;1047;726;0;72832;37955;0;51.0;26.6;0.0
15;2021-06-05;638;268;0;73470;38223;0;51.4;26.8;0.0
15;2021-06-06;35;32;0;73505;38255;0;51.5;26.8;0.0
15;2021-06-07;749;375;0;74254;38630;0;52.0;27.0;0.0
15;2021-06-08;491;418;0;74745;39048;0;52.3;27.3;0.0
15;2021-06-09;441;412;0;75186;39460;0;52.6;27.6;0.0
15;2021-06-10;309;519;0;75495;39979;0;52.9;28.0;0.0
15;2021-06-11;608;1078;0;76103;41057;0;53.3;28.7;0.0
15;2021-06-12;373;485;0;76476;41542;0;53.6;29.1;0.0
15;2021-06-13;25;25;0;76501;41567;0;53.6;29.1;0.0
15;2021-06-14;518;928;0;77019;42495;0;53.9;29.8;0.0
15;2021-06-15;438;1141;0;77457;43636;0;54.2;30.6;0.0
15;2021-06-16;605;898;0;78062;44534;0;54.7;31.2;0.0
15;2021-06-17;305;972;0;78367;45506;0;54.9;31.9;0.0
15;2021-06-18;733;1180;0;79100;46686;0;55.4;32.7;0.0
15;2021-06-19;502;698;0;79602;47384;0;55.7;33.2;0.0
15;2021-06-20;22;18;0;79624;47402;0;55.8;33.2;0.0
15;2021-06-21;280;983;0;79904;48385;0;56.0;33.9;0.0
15;2021-06-22;238;1384;0;80142;49769;0;56.1;34.8;0.0
15;2021-06-23;355;1400;0;80497;51169;0;56.4;35.8;0.0
15;2021-06-24;295;1106;0;80792;52275;0;56.6;36.6;0.0
15;2021-06-25;368;1565;0;81160;53840;0;56.8;37.7;0.0
15;2021-06-26;163;879;0;81323;54719;0;56.9;38.3;0.0
15;2021-06-27;6;27;0;81329;54746;0;56.9;38.3;0.0
15;2021-06-28;189;1237;0;81518;55983;0;57.1;39.2;0.0
15;2021-06-29;280;1223;0;81798;57206;0;57.3;40.1;0.0
15;2021-06-30;301;1017;0;82099;58223;0;57.5;40.8;0.0
15;2021-07-01;373;1207;0;82472;59430;0;57.7;41.6;0.0
15;2021-07-02;397;1332;0;82869;60762;0;58.0;42.5;0.0
15;2021-07-03;240;691;0;83109;61453;0;58.2;43.0;0.0
15;2021-07-04;4;21;0;83113;61474;0;58.2;43.0;0.0
15;2021-07-05;227;1214;0;83340;62688;0;58.4;43.9;0.0
15;2021-07-06;244;1437;0;83584;64125;0;58.5;44.9;0.0
15;2021-07-07;277;1312;0;83861;65437;0;58.7;45.8;0.0
15;2021-07-08;459;1327;0;84320;66764;0;59.0;46.7;0.0
15;2021-07-09;459;1708;0;84779;68472;0;59.4;47.9;0.0
15;2021-07-10;216;872;0;84995;69344;0;59.5;48.6;0.0
15;2021-07-11;9;27;0;85004;69371;0;59.5;48.6;0.0
15;2021-07-12;246;1422;0;85250;70793;0;59.7;49.6;0.0
15;2021-07-13;565;1665;0;85815;72458;0;60.1;50.7;0.0
15;2021-07-14;47;133;0;85862;72591;0;60.1;50.8;0.0
15;2021-07-15;1048;750;0;86910;73341;0;60.9;51.4;0.0
15;2021-07-16;1061;1228;0;87971;74569;0;61.6;52.2;0.0
15;2021-07-17;753;898;0;88724;75467;0;62.1;52.8;0.0
15;2021-07-18;37;18;0;88761;75485;0;62.2;52.9;0.0
15;2021-07-19;973;1160;0;89734;76645;0;62.8;53.7;0.0
15;2021-07-20;1409;554;0;91143;77199;0;63.8;54.1;0.0
15;2021-07-21;1050;595;0;92193;77794;0;64.6;54.5;0.0
15;2021-07-22;818;528;0;93011;78322;0;65.1;54.8;0.0
15;2021-07-23;1221;1014;0;94232;79336;0;66.0;55.6;0.0
15;2021-07-24;615;733;0;94847;80069;0;66.4;56.1;0.0
15;2021-07-25;25;43;0;94872;80112;0;66.4;56.1;0.0
15;2021-07-26;1064;491;0;95936;80603;0;67.2;56.4;0.0
15;2021-07-27;1426;530;0;97362;81133;0;68.2;56.8;0.0
15;2021-07-28;1090;531;0;98452;81664;0;68.9;57.2;0.0
15;2021-07-29;791;433;0;99243;82097;0;69.5;57.5;0.0
15;2021-07-30;912;1030;0;100155;83127;0;70.1;58.2;0.0
15;2021-07-31;563;597;0;100718;83724;0;70.5;58.6;0.0
15;2021-08-01;42;24;0;100760;83748;0;70.6;58.6;0.0
15;2021-08-02;933;486;0;101693;84234;0;71.2;59.0;0.0
15;2021-08-03;981;358;0;102674;84592;0;71.9;59.2;0.0
15;2021-08-04;771;383;0;103445;84975;0;72.4;59.5;0.0
15;2021-08-05;441;311;0;103886;85286;0;72.7;59.7;0.0
15;2021-08-06;749;1131;0;104635;86417;0;73.3;60.5;0.0
15;2021-08-07;250;1065;0;104885;87482;0;73.4;61.3;0.0
15;2021-08-08;9;19;0;104894;87501;0;73.4;61.3;0.0
15;2021-08-09;462;1005;0;105356;88506;0;73.8;62.0;0.0
15;2021-08-10;382;652;0;105738;89158;0;74.0;62.4;0.0
15;2021-08-11;431;872;0;106169;90030;0;74.3;63.0;0.0
15;2021-08-12;488;1098;0;106657;91128;0;74.7;63.8;0.0
15;2021-08-13;611;1003;0;107268;92131;0;75.1;64.5;0.0
15;2021-08-14;170;538;0;107438;92669;0;75.2;64.9;0.0
15;2021-08-15;32;30;0;107470;92699;0;75.3;64.9;0.0
15;2021-08-16;359;981;0;107829;93680;0;75.5;65.6;0.0
15;2021-08-17;366;1017;0;108195;94697;0;75.8;66.3;0.0
15;2021-08-18;392;747;0;108587;95444;0;76.0;66.8;0.0
15;2021-08-19;277;834;0;108864;96278;0;76.2;67.4;0.0
15;2021-08-20;518;1101;0;109382;97379;0;76.6;68.2;0.0
15;2021-08-21;190;765;0;109572;98144;0;76.7;68.7;0.0
15;2021-08-22;17;39;0;109589;98183;0;76.7;68.8;0.0
15;2021-08-23;214;570;0;109803;98753;0;76.9;69.1;0.0
15;2021-08-24;226;535;0;110029;99288;0;77.0;69.5;0.0
15;2021-08-25;200;510;0;110229;99798;0;77.2;69.9;0.0
15;2021-08-26;139;455;0;110368;100253;0;77.3;70.2;0.0
15;2021-08-27;325;1230;0;110693;101483;0;77.5;71.1;0.0
15;2021-08-28;192;806;0;110885;102289;0;77.6;71.6;0.0
15;2021-08-29;14;22;0;110899;102311;0;77.7;71.6;0.0
15;2021-08-30;202;981;3;111101;103292;3;77.8;72.3;0.0
15;2021-08-31;358;651;18;111459;103943;21;78.0;72.8;0.0
15;2021-09-01;183;420;42;111642;104363;63;78.2;73.1;0.0
15;2021-09-02;104;308;36;111746;104671;99;78.2;73.3;0.1
15;2021-09-03;187;815;117;111933;105486;216;78.4;73.9;0.2
15;2021-09-04;148;332;66;112081;105818;282;78.5;74.1;0.2
15;2021-09-05;4;20;1;112085;105838;283;78.5;74.1;0.2
15;2021-09-06;104;320;170;112189;106158;453;78.6;74.3;0.3
15;2021-09-07;106;204;68;112295;106362;521;78.6;74.5;0.4
15;2021-09-08;200;416;185;112495;106778;706;78.8;74.8;0.5
15;2021-09-09;111;366;84;112606;107144;790;78.8;75.0;0.6
15;2021-09-10;212;672;238;112818;107816;1028;79.0;75.5;0.7
15;2021-09-11;92;276;68;112910;108092;1096;79.1;75.7;0.8
15;2021-09-12;4;9;1;112914;108101;1097;79.1;75.7;0.8
15;2021-09-13;93;253;150;113007;108354;1247;79.1;75.9;0.9
15;2021-09-14;127;124;138;113134;108478;1385;79.2;76.0;1.0
15;2021-09-15;74;244;109;113208;108722;1494;79.3;76.1;1.0
15;2021-09-16;45;136;188;113253;108858;1682;79.3;76.2;1.2
15;2021-09-17;238;550;271;113491;109408;1953;79.5;76.6;1.4
15;2021-09-18;71;334;75;113562;109742;2028;79.5;76.8;1.4
15;2021-09-19;2;7;1;113564;109749;2029;79.5;76.8;1.4
15;2021-09-20;103;205;207;113667;109954;2236;79.6;77.0;1.6
15;2021-09-21;41;110;135;113708;110064;2371;79.6;77.1;1.7
15;2021-09-22;79;312;212;113787;110376;2583;79.7;77.3;1.8
15;2021-09-23;41;109;162;113828;110485;2745;79.7;77.4;1.9
15;2021-09-24;128;311;299;113956;110796;3044;79.8;77.6;2.1
15;2021-09-25;38;208;66;113994;111004;3110;79.8;77.7;2.2
15;2021-09-26;2;5;0;113996;111009;3110;79.8;77.7;2.2
15;2021-09-27;84;134;173;114080;111143;3283;79.9;77.8;2.3
15;2021-09-28;79;131;82;114159;111274;3365;79.9;77.9;2.4
15;2021-09-29;67;206;210;114226;111480;3575;80.0;78.1;2.5
15;2021-09-30;31;93;109;114257;111573;3684;80.0;78.1;2.6
15;2021-10-01;113;205;224;114370;111778;3908;80.1;78.3;2.7
15;2021-10-02;29;138;58;114399;111916;3966;80.1;78.4;2.8
15;2021-10-03;0;2;0;114399;111918;3966;80.1;78.4;2.8
15;2021-10-04;54;61;138;114453;111979;4104;80.1;78.4;2.9
15;2021-10-05;32;64;163;114485;112043;4267;80.2;78.5;3.0
15;2021-10-06;71;117;200;114556;112160;4467;80.2;78.5;3.1
15;2021-10-07;40;88;146;114596;112248;4613;80.2;78.6;3.2
15;2021-10-08;52;148;132;114648;112396;4745;80.3;78.7;3.3
15;2021-10-09;53;101;87;114701;112497;4832;80.3;78.8;3.4
15;2021-10-10;1;6;5;114702;112503;4837;80.3;78.8;3.4
15;2021-10-11;48;148;168;114750;112651;5005;80.4;78.9;3.5
15;2021-10-12;37;56;138;114787;112707;5143;80.4;78.9;3.6
15;2021-10-13;74;160;221;114861;112867;5364;80.4;79.0;3.8
15;2021-10-14;25;26;84;114886;112893;5448;80.4;79.1;3.8
15;2021-10-15;61;109;224;114947;113002;5672;80.5;79.1;4.0
15;2021-10-16;47;97;85;114994;113099;5757;80.5;79.2;4.0
15;2021-10-17;1;2;0;114995;113101;5757;80.5;79.2;4.0
15;2021-10-18;44;110;229;115039;113211;5986;80.6;79.3;4.2
15;2021-10-19;22;62;216;115061;113273;6202;80.6;79.3;4.3
15;2021-10-20;28;76;323;115089;113349;6525;80.6;79.4;4.6
15;2021-10-21;28;40;198;115117;113389;6723;80.6;79.4;4.7
15;2021-10-22;16;68;191;115133;113457;6914;80.6;79.4;4.8
15;2021-10-23;15;70;171;115148;113527;7085;80.6;79.5;5.0
15;2021-10-24;0;0;10;115148;113527;7095;80.6;79.5;5.0
15;2021-10-25;28;55;205;115176;113582;7300;80.6;79.5;5.1
15;2021-10-26;15;34;175;115191;113616;7475;80.7;79.6;5.2
15;2021-10-27;31;81;440;115222;113697;7915;80.7;79.6;5.5
15;2021-10-28;14;10;88;115236;113707;8003;80.7;79.6;5.6
15;2021-10-29;18;57;160;115254;113764;8163;80.7;79.7;5.7
15;2021-10-30;13;49;227;115267;113813;8390;80.7;79.7;5.9
15;2021-10-31;1;1;4;115268;113814;8394;80.7;79.7;5.9
15;2021-11-01;0;1;2;115268;113815;8396;80.7;79.7;5.9
15;2021-11-02;18;56;262;115286;113871;8658;80.7;79.7;6.1
15;2021-11-03;40;86;463;115326;113957;9121;80.8;79.8;6.4
15;2021-11-04;37;40;382;115363;113997;9503;80.8;79.8;6.7
15;2021-11-05;20;30;242;115383;114027;9745;80.8;79.8;6.8
15;2021-11-06;19;42;202;115402;114069;9947;80.8;79.9;7.0
15;2021-11-07;0;0;10;115402;114069;9957;80.8;79.9;7.0
15;2021-11-08;36;95;530;115438;114164;10487;80.8;79.9;7.3
15;2021-11-09;16;32;387;115454;114196;10874;80.8;80.0;7.6
15;2021-11-10;32;43;773;115486;114239;11647;80.9;80.0;8.2
15;2021-11-11;0;6;16;115486;114245;11663;80.9;80.0;8.2
15;2021-11-12;13;28;284;115499;114273;11947;80.9;80.0;8.4
15;2021-11-13;29;36;347;115528;114309;12294;80.9;80.0;8.6
15;2021-11-14;0;3;13;115528;114312;12307;80.9;80.0;8.6
15;2021-11-15;14;20;445;115542;114332;12752;80.9;80.1;8.9
15;2021-11-16;21;24;799;115563;114356;13551;80.9;80.1;9.5
15;2021-11-17;42;44;857;115605;114400;14408;80.9;80.1;10.1
15;2021-11-18;27;36;697;115632;114436;15105;81.0;80.1;10.6
15;2021-11-19;23;29;405;115655;114465;15510;81.0;80.2;10.9
15;2021-11-20;28;22;521;115683;114487;16031;81.0;80.2;11.2
15;2021-11-21;0;1;15;115683;114488;16046;81.0;80.2;11.2
15;2021-11-22;17;20;535;115700;114508;16581;81.0;80.2;11.6
15;2021-11-23;23;25;577;115723;114533;17158;81.0;80.2;12.0
15;2021-11-24;47;43;1034;115770;114576;18192;81.1;80.2;12.7
15;2021-11-25;26;15;529;115796;114591;18721;81.1;80.2;13.1
15;2021-11-26;31;24;824;115827;114615;19545;81.1;80.3;13.7
15;2021-11-27;51;34;1172;115878;114649;20717;81.1;80.3;14.5
15;2021-11-28;3;1;54;115881;114650;20771;81.1;80.3;14.5
15;2021-11-29;24;21;826;115905;114671;21597;81.2;80.3;15.1
15;2021-11-30;24;23;1004;115929;114694;22601;81.2;80.3;15.8
15;2021-12-01;24;46;1906;115953;114740;24507;81.2;80.3;17.2
15;2021-12-02;26;28;1196;115979;114768;25703;81.2;80.4;18.0
15;2021-12-03;30;29;943;116009;114797;26646;81.2;80.4;18.7
15;2021-12-04;19;29;1287;116028;114826;27933;81.2;80.4;19.6
15;2021-12-05;4;0;77;116032;114826;28010;81.2;80.4;19.6
15;2021-12-06;22;36;2135;116054;114862;30145;81.3;80.4;21.1
15;2021-12-07;19;19;1384;116073;114881;31529;81.3;80.4;22.1
15;2021-12-08;27;53;2044;116100;114934;33573;81.3;80.5;23.5
16;2020-12-27;0;0;0;0;0;0;0.0;0.0;0.0
16;2020-12-28;0;0;0;0;0;0;0.0;0.0;0.0
16;2020-12-29;0;0;0;0;0;0;0.0;0.0;0.0
16;2020-12-30;1;0;0;1;0;0;0.0;0.0;0.0
16;2020-12-31;0;0;0;1;0;0;0.0;0.0;0.0
16;2021-01-01;0;0;0;1;0;0;0.0;0.0;0.0
16;2021-01-02;0;0;0;1;0;0;0.0;0.0;0.0
16;2021-01-03;0;0;0;1;0;0;0.0;0.0;0.0
16;2021-01-04;2;0;0;3;0;0;0.0;0.0;0.0
16;2021-01-05;10;0;0;13;0;0;0.0;0.0;0.0
16;2021-01-06;81;0;0;94;0;0;0.0;0.0;0.0
16;2021-01-07;237;0;0;331;0;0;0.1;0.0;0.0
16;2021-01-08;428;2;0;759;2;0;0.2;0.0;0.0
16;2021-01-09;2;0;0;761;2;0;0.2;0.0;0.0
16;2021-01-10;2;0;0;763;2;0;0.2;0.0;0.0
16;2021-01-11;300;0;0;1063;2;0;0.3;0.0;0.0
16;2021-01-12;406;1;0;1469;3;0;0.4;0.0;0.0
16;2021-01-13;460;1;0;1929;4;0;0.6;0.0;0.0
16;2021-01-14;576;7;0;2505;11;0;0.7;0.0;0.0
16;2021-01-15;482;4;0;2987;15;0;0.9;0.0;0.0
16;2021-01-16;1;0;0;2988;15;0;0.9;0.0;0.0
16;2021-01-17;0;0;0;2988;15;0;0.9;0.0;0.0
16;2021-01-18;426;5;0;3414;20;0;1.0;0.0;0.0
16;2021-01-19;793;1;0;4207;21;0;1.2;0.0;0.0
16;2021-01-20;1153;2;0;5360;23;0;1.5;0.0;0.0
16;2021-01-21;1336;13;0;6696;36;0;1.9;0.0;0.0
16;2021-01-22;1131;5;0;7827;41;0;2.2;0.0;0.0
16;2021-01-23;173;1;0;8000;42;0;2.3;0.0;0.0
16;2021-01-24;2;0;0;8002;42;0;2.3;0.0;0.0
16;2021-01-25;586;3;0;8588;45;0;2.5;0.0;0.0
16;2021-01-26;935;2;0;9523;47;0;2.7;0.0;0.0
16;2021-01-27;1276;95;0;10799;142;0;3.1;0.0;0.0
16;2021-01-28;1182;71;0;11981;213;0;3.4;0.1;0.0
16;2021-01-29;742;137;0;12723;350;0;3.7;0.1;0.0
16;2021-01-30;41;1;0;12764;351;0;3.7;0.1;0.0
16;2021-01-31;0;1;0;12764;352;0;3.7;0.1;0.0
16;2021-02-01;381;202;0;13145;554;0;3.8;0.2;0.0
16;2021-02-02;555;174;0;13700;728;0;3.9;0.2;0.0
16;2021-02-03;548;318;0;14248;1046;0;4.1;0.3;0.0
16;2021-02-04;491;263;0;14739;1309;0;4.2;0.4;0.0
16;2021-02-05;458;265;0;15197;1574;0;4.4;0.5;0.0
16;2021-02-06;4;74;0;15201;1648;0;4.4;0.5;0.0
16;2021-02-07;37;3;0;15238;1651;0;4.4;0.5;0.0
16;2021-02-08;361;232;0;15599;1883;0;4.5;0.5;0.0
16;2021-02-09;642;370;0;16241;2253;0;4.7;0.6;0.0
16;2021-02-10;684;703;0;16925;2956;0;4.9;0.8;0.0
16;2021-02-11;795;611;0;17720;3567;0;5.1;1.0;0.0
16;2021-02-12;607;785;0;18327;4352;0;5.3;1.2;0.0
16;2021-02-13;44;65;0;18371;4417;0;5.3;1.3;0.0
16;2021-02-14;0;6;0;18371;4423;0;5.3;1.3;0.0
16;2021-02-15;211;642;0;18582;5065;0;5.3;1.5;0.0
16;2021-02-16;367;932;0;18949;5997;0;5.4;1.7;0.0
16;2021-02-17;323;1179;0;19272;7176;0;5.5;2.1;0.0
16;2021-02-18;480;1147;0;19752;8323;0;5.7;2.4;0.0
16;2021-02-19;378;789;0;20130;9112;0;5.8;2.6;0.0
16;2021-02-20;3;12;0;20133;9124;0;5.8;2.6;0.0
16;2021-02-21;3;0;0;20136;9124;0;5.8;2.6;0.0
16;2021-02-22;149;507;0;20285;9631;0;5.8;2.8;0.0
16;2021-02-23;214;886;0;20499;10517;0;5.9;3.0;0.0
16;2021-02-24;252;791;0;20751;11308;0;6.0;3.2;0.0
16;2021-02-25;403;674;0;21154;11982;0;6.1;3.4;0.0
16;2021-02-26;470;478;0;21624;12460;0;6.2;3.6;0.0
16;2021-02-27;239;4;0;21863;12464;0;6.3;3.6;0.0
16;2021-02-28;5;4;0;21868;12468;0;6.3;3.6;0.0
16;2021-03-01;156;326;0;22024;12794;0;6.3;3.7;0.0
16;2021-03-02;258;633;0;22282;13427;0;6.4;3.9;0.0
16;2021-03-03;391;680;0;22673;14107;0;6.5;4.1;0.0
16;2021-03-04;826;560;0;23499;14667;0;6.7;4.2;0.0
16;2021-03-05;1118;542;0;24617;15209;0;7.1;4.4;0.0
16;2021-03-06;699;8;0;25316;15217;0;7.3;4.4;0.0
16;2021-03-07;109;19;0;25425;15236;0;7.3;4.4;0.0
16;2021-03-08;431;317;0;25856;15553;0;7.4;4.5;0.0
16;2021-03-09;790;693;0;26646;16246;0;7.7;4.7;0.0
16;2021-03-10;615;625;0;27261;16871;0;7.8;4.8;0.0
16;2021-03-11;1424;506;0;28685;17377;0;8.2;5.0;0.0
16;2021-03-12;1174;454;0;29859;17831;0;8.6;5.1;0.0
16;2021-03-13;718;13;0;30577;17844;0;8.8;5.1;0.0
16;2021-03-14;5;0;0;30582;17844;0;8.8;5.1;0.0
16;2021-03-15;483;178;0;31065;18022;0;8.9;5.2;0.0
16;2021-03-16;829;407;0;31894;18429;0;9.2;5.3;0.0
16;2021-03-17;583;251;0;32477;18680;0;9.3;5.4;0.0
16;2021-03-18;986;285;0;33463;18965;0;9.6;5.4;0.0
16;2021-03-19;1080;228;0;34543;19193;0;9.9;5.5;0.0
16;2021-03-20;392;9;0;34935;19202;0;10.0;5.5;0.0
16;2021-03-21;10;0;0;34945;19202;0;10.0;5.5;0.0
16;2021-03-22;761;112;0;35706;19314;0;10.3;5.5;0.0
16;2021-03-23;1417;111;0;37123;19425;0;10.7;5.6;0.0
16;2021-03-24;1142;163;0;38265;19588;0;11.0;5.6;0.0
16;2021-03-25;2032;96;0;40297;19684;0;11.6;5.7;0.0
16;2021-03-26;1924;105;0;42221;19789;0;12.1;5.7;0.0
16;2021-03-27;436;23;0;42657;19812;0;12.3;5.7;0.0
16;2021-03-28;1;0;0;42658;19812;0;12.3;5.7;0.0
16;2021-03-29;931;64;0;43589;19876;0;12.5;5.7;0.0
16;2021-03-30;1866;182;0;45455;20058;0;13.1;5.8;0.0
16;2021-03-31;1505;137;0;46960;20195;0;13.5;5.8;0.0
16;2021-04-01;1926;408;0;48886;20603;0;14.0;5.9;0.0
16;2021-04-02;1429;364;0;50315;20967;0;14.5;6.0;0.0
16;2021-04-03;284;7;0;50599;20974;0;14.5;6.0;0.0
16;2021-04-04;7;0;0;50606;20974;0;14.5;6.0;0.0
16;2021-04-05;38;1;0;50644;20975;0;14.5;6.0;0.0
16;2021-04-06;1972;557;0;52616;21532;0;15.1;6.2;0.0
16;2021-04-07;1871;402;0;54487;21934;0;15.6;6.3;0.0
16;2021-04-08;2714;573;0;57201;22507;0;16.4;6.5;0.0
16;2021-04-09;2627;517;0;59828;23024;0;17.2;6.6;0.0
16;2021-04-10;1234;41;0;61062;23065;0;17.5;6.6;0.0
16;2021-04-11;24;3;0;61086;23068;0;17.5;6.6;0.0
16;2021-04-12;1351;326;0;62437;23394;0;17.9;6.7;0.0
16;2021-04-13;2072;795;0;64509;24189;0;18.5;6.9;0.0
16;2021-04-14;1920;621;0;66429;24810;0;19.1;7.1;0.0
16;2021-04-15;1999;958;0;68428;25768;0;19.7;7.4;0.0
16;2021-04-16;1999;772;0;70427;26540;0;20.2;7.6;0.0
16;2021-04-17;1392;98;0;71819;26638;0;20.6;7.7;0.0
16;2021-04-18;210;8;0;72029;26646;0;20.7;7.7;0.0
16;2021-04-19;1308;534;0;73337;27180;0;21.1;7.8;0.0
16;2021-04-20;1953;1186;0;75290;28366;0;21.6;8.1;0.0
16;2021-04-21;1677;755;0;76967;29121;0;22.1;8.4;0.0
16;2021-04-22;2126;1009;0;79093;30130;0;22.7;8.7;0.0
16;2021-04-23;2233;1132;0;81326;31262;0;23.4;9.0;0.0
16;2021-04-24;779;55;0;82105;31317;0;23.6;9.0;0.0
16;2021-04-25;122;10;0;82227;31327;0;23.6;9.0;0.0
16;2021-04-26;1291;803;0;83518;32130;0;24.0;9.2;0.0
16;2021-04-27;1997;1368;0;85515;33498;0;24.6;9.6;0.0
16;2021-04-28;1561;1123;0;87076;34621;0;25.0;9.9;0.0
16;2021-04-29;2151;1431;0;89227;36052;0;25.6;10.4;0.0
16;2021-04-30;2680;1303;0;91907;37355;0;26.4;10.7;0.0
16;2021-05-01;385;77;0;92292;37432;0;26.5;10.8;0.0
16;2021-05-02;154;17;0;92446;37449;0;26.6;10.8;0.0
16;2021-05-03;2462;564;0;94908;38013;0;27.3;10.9;0.0
16;2021-05-04;1952;2007;0;96860;40020;0;27.8;11.5;0.0
16;2021-05-05;1640;1750;0;98500;41770;0;28.3;12.0;0.0
16;2021-05-06;1757;2180;0;100257;43950;0;28.8;12.6;0.0
16;2021-05-07;2826;2045;0;103083;45995;0;29.6;13.2;0.0
16;2021-05-08;1070;438;0;104153;46433;0;29.9;13.3;0.0
16;2021-05-09;475;27;0;104628;46460;0;30.0;13.3;0.0
16;2021-05-10;1781;1533;0;106409;47993;0;30.6;13.8;0.0
16;2021-05-11;2270;1903;0;108679;49896;0;31.2;14.3;0.0
16;2021-05-12;1699;1723;0;110378;51619;0;31.7;14.8;0.0
16;2021-05-13;1379;349;0;111757;51968;0;32.1;14.9;0.0
16;2021-05-14;1873;1476;0;113630;53444;0;32.6;15.3;0.0
16;2021-05-15;590;812;0;114220;54256;0;32.8;15.6;0.0
16;2021-05-16;197;32;0;114417;54288;0;32.9;15.6;0.0
16;2021-05-17;1568;1156;0;115985;55444;0;33.3;15.9;0.0
16;2021-05-18;2650;1341;0;118635;56785;0;34.1;16.3;0.0
16;2021-05-19;1968;1169;0;120603;57954;0;34.6;16.6;0.0
16;2021-05-20;2787;1352;0;123390;59306;0;35.4;17.0;0.0
16;2021-05-21;2860;1378;0;126250;60684;0;36.3;17.4;0.0
16;2021-05-22;488;636;0;126738;61320;0;36.4;17.6;0.0
16;2021-05-23;278;15;0;127016;61335;0;36.5;17.6;0.0
16;2021-05-24;1341;222;0;128357;61557;0;36.9;17.7;0.0
16;2021-05-25;2736;1400;0;131093;62957;0;37.7;18.1;0.0
16;2021-05-26;1842;1141;0;132935;64098;0;38.2;18.4;0.0
16;2021-05-27;2468;1559;0;135403;65657;0;38.9;18.9;0.0
16;2021-05-28;2830;1508;0;138233;67165;0;39.7;19.3;0.0
16;2021-05-29;828;867;0;139061;68032;0;39.9;19.5;0.0
