dep;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel
56;2021-07-13;2970;7523;1;0;461439;336854;1;0;61.1;44.6;0.0;0.0
56;2021-07-14;1680;2570;0;0;463119;339424;1;0;61.3;44.9;0.0;0.0
56;2021-07-15;3549;7003;0;0;466668;346427;1;0;61.8;45.8;0.0;0.0
56;2021-07-16;3815;7949;0;0;470483;354376;1;0;62.3;46.9;0.0;0.0
56;2021-07-17;2127;3595;0;0;472610;357971;1;0;62.6;47.4;0.0;0.0
56;2021-07-18;281;645;0;0;472891;358616;1;0;62.6;47.5;0.0;0.0
56;2021-07-19;2652;6375;0;0;475543;364991;1;0;62.9;48.3;0.0;0.0
56;2021-07-20;3342;7866;0;0;478885;372857;1;0;63.4;49.3;0.0;0.0
56;2021-07-21;2925;7389;0;0;481810;380246;1;0;63.8;50.3;0.0;0.0
56;2021-07-22;4124;7843;0;0;485934;388089;1;0;64.3;51.4;0.0;0.0
56;2021-07-23;4183;8237;0;0;490117;396326;1;0;64.9;52.5;0.0;0.0
56;2021-07-24;1686;4591;0;0;491803;400917;1;0;65.1;53.1;0.0;0.0
56;2021-07-25;587;1940;0;0;492390;402857;1;0;65.2;53.3;0.0;0.0
56;2021-07-26;3357;5448;0;0;495747;408305;1;0;65.6;54.0;0.0;0.0
56;2021-07-27;4833;6064;0;0;500580;414369;1;0;66.3;54.8;0.0;0.0
56;2021-07-28;4357;5350;0;0;504937;419719;1;0;66.8;55.6;0.0;0.0
56;2021-07-29;4936;5485;0;0;509873;425204;1;0;67.5;56.3;0.0;0.0
56;2021-07-30;5085;5662;0;0;514958;430866;1;0;68.2;57.0;0.0;0.0
56;2021-07-31;2052;2716;0;0;517010;433582;1;0;68.4;57.4;0.0;0.0
56;2021-08-01;1205;988;0;0;518215;434570;1;0;68.6;57.5;0.0;0.0
56;2021-08-02;3932;4428;0;0;522147;438998;1;0;69.1;58.1;0.0;0.0
56;2021-08-03;5432;4670;0;0;527579;443668;1;0;69.8;58.7;0.0;0.0
56;2021-08-04;5139;3986;0;0;532718;447654;1;0;70.5;59.2;0.0;0.0
56;2021-08-05;5294;4158;0;0;538012;451812;1;0;71.2;59.8;0.0;0.0
56;2021-08-06;4987;4376;0;0;542999;456188;1;0;71.9;60.4;0.0;0.0
56;2021-08-07;2441;2129;0;0;545440;458317;1;0;72.2;60.7;0.0;0.0
56;2021-08-08;1542;565;0;0;546982;458882;1;0;72.4;60.7;0.0;0.0
56;2021-08-09;3288;3869;0;0;550270;462751;1;0;72.8;61.2;0.0;0.0
56;2021-08-10;4256;4120;0;0;554526;466871;1;0;73.4;61.8;0.0;0.0
56;2021-08-11;3872;3589;0;0;558398;470460;1;0;73.9;62.3;0.0;0.0
56;2021-08-12;4010;3938;0;0;562408;474398;1;0;74.4;62.8;0.0;0.0
56;2021-08-13;3662;4073;0;0;566070;478471;1;0;74.9;63.3;0.0;0.0
56;2021-08-14;1732;2011;0;0;567802;480482;1;0;75.1;63.6;0.0;0.0
56;2021-08-15;468;459;0;0;568270;480941;1;0;75.2;63.7;0.0;0.0
56;2021-08-16;2865;3992;0;0;571135;484933;1;0;75.6;64.2;0.0;0.0
56;2021-08-17;3447;4298;0;0;574582;489231;1;0;76.0;64.8;0.0;0.0
56;2021-08-18;3393;3953;1;0;577975;493184;2;0;76.5;65.3;0.0;0.0
56;2021-08-19;2878;4475;0;0;580853;497659;2;0;76.9;65.9;0.0;0.0
56;2021-08-20;2706;4631;1;0;583559;502290;3;0;77.2;66.5;0.0;0.0
56;2021-08-21;1218;2180;0;0;584777;504470;3;0;77.4;66.8;0.0;0.0
56;2021-08-22;262;541;0;0;585039;505011;3;0;77.4;66.8;0.0;0.0
56;2021-08-23;1883;4525;0;0;586922;509536;3;0;77.7;67.4;0.0;0.0
56;2021-08-24;1900;4975;0;0;588822;514511;3;0;77.9;68.1;0.0;0.0
56;2021-08-25;1672;4610;0;0;590494;519121;3;0;78.2;68.7;0.0;0.0
56;2021-08-26;1415;4924;0;0;591909;524045;3;0;78.3;69.4;0.0;0.0
56;2021-08-27;1737;5408;0;0;593646;529453;3;0;78.6;70.1;0.0;0.0
56;2021-08-28;655;2679;0;0;594301;532132;3;0;78.7;70.4;0.0;0.0
56;2021-08-29;145;502;0;0;594446;532634;3;0;78.7;70.5;0.0;0.0
56;2021-08-30;1362;4390;121;0;595808;537024;124;0;78.9;71.1;0.0;0.0
56;2021-08-31;1479;4417;132;0;597287;541441;256;0;79.1;71.7;0.0;0.0
56;2021-09-01;1368;3718;239;0;598655;545159;495;0;79.2;72.2;0.1;0.0
56;2021-09-02;1101;3599;313;0;599756;548758;808;0;79.4;72.6;0.1;0.0
56;2021-09-03;1117;4056;348;1;600873;552814;1156;1;79.5;73.2;0.2;0.0
56;2021-09-04;793;2347;94;0;601666;555161;1250;1;79.6;73.5;0.2;0.0
56;2021-09-05;160;456;15;0;601826;555617;1265;1;79.7;73.5;0.2;0.0
56;2021-09-06;859;2994;464;0;602685;558611;1729;1;79.8;73.9;0.2;0.0
56;2021-09-07;810;2905;474;0;603495;561516;2203;1;79.9;74.3;0.3;0.0
56;2021-09-08;978;3169;225;0;604473;564685;2428;1;80.0;74.7;0.3;0.0
56;2021-09-09;814;2613;373;0;605287;567298;2801;1;80.1;75.1;0.4;0.0
56;2021-09-10;915;3108;369;0;606202;570406;3170;1;80.2;75.5;0.4;0.0
56;2021-09-11;507;2053;95;0;606709;572459;3265;1;80.3;75.8;0.4;0.0
56;2021-09-12;72;302;8;0;606781;572761;3273;1;80.3;75.8;0.4;0.0
56;2021-09-13;754;2099;575;0;607535;574860;3848;1;80.4;76.1;0.5;0.0
56;2021-09-14;718;1928;1002;18;608253;576788;4850;19;80.5;76.3;0.6;0.0
56;2021-09-15;720;2571;556;0;608973;579359;5406;19;80.6;76.7;0.7;0.0
56;2021-09-16;704;1621;1004;24;609677;580980;6410;43;80.7;76.9;0.8;0.0
56;2021-09-17;775;2166;742;0;610452;583146;7152;43;80.8;77.2;0.9;0.0
56;2021-09-18;315;1808;169;0;610767;584954;7321;43;80.8;77.4;1.0;0.0
56;2021-09-19;74;277;17;0;610841;585231;7338;43;80.8;77.5;1.0;0.0
56;2021-09-20;459;1331;808;0;611300;586562;8146;43;80.9;77.6;1.1;0.0
56;2021-09-21;482;1206;916;7;611782;587768;9062;50;81.0;77.8;1.2;0.0
56;2021-09-22;469;1800;590;0;612251;589568;9652;50;81.0;78.0;1.3;0.0
56;2021-09-23;502;1036;1161;1;612753;590604;10813;51;81.1;78.2;1.4;0.0
56;2021-09-24;569;1639;985;4;613322;592243;11798;55;81.2;78.4;1.6;0.0
56;2021-09-25;290;1165;216;0;613612;593408;12014;55;81.2;78.5;1.6;0.0
56;2021-09-26;19;118;15;0;613631;593526;12029;55;81.2;78.6;1.6;0.0
56;2021-09-27;442;1011;782;1;614073;594537;12811;56;81.3;78.7;1.7;0.0
56;2021-09-28;445;930;888;0;614518;595467;13699;56;81.3;78.8;1.8;0.0
56;2021-09-29;415;1193;662;2;614933;596660;14361;58;81.4;79.0;1.9;0.0
56;2021-09-30;332;625;880;0;615265;597285;15241;58;81.4;79.1;2.0;0.0
56;2021-10-01;522;1203;1248;3;615787;598488;16489;61;81.5;79.2;2.2;0.0
56;2021-10-02;210;490;201;1;615997;598978;16690;62;81.5;79.3;2.2;0.0
56;2021-10-03;5;64;8;0;616002;599042;16698;62;81.5;79.3;2.2;0.0
56;2021-10-04;297;772;795;0;616299;599814;17493;62;81.6;79.4;2.3;0.0
56;2021-10-05;253;649;763;0;616552;600463;18256;62;81.6;79.5;2.4;0.0
56;2021-10-06;405;949;627;0;616957;601412;18883;62;81.7;79.6;2.5;0.0
56;2021-10-07;298;869;1168;1;617255;602281;20051;63;81.7;79.7;2.7;0.0
56;2021-10-08;444;926;981;1;617699;603207;21032;64;81.8;79.8;2.8;0.0
56;2021-10-09;154;396;233;0;617853;603603;21265;64;81.8;79.9;2.8;0.0
56;2021-10-10;7;57;9;0;617860;603660;21274;64;81.8;79.9;2.8;0.0
56;2021-10-11;275;631;645;0;618135;604291;21919;64;81.8;80.0;2.9;0.0
56;2021-10-12;298;648;911;3;618433;604939;22830;67;81.9;80.1;3.0;0.0
56;2021-10-13;253;443;473;0;618686;605382;23303;67;81.9;80.1;3.1;0.0
56;2021-10-14;281;662;950;0;618967;606044;24253;67;81.9;80.2;3.2;0.0
56;2021-10-15;494;871;1412;1;619461;606915;25665;68;82.0;80.3;3.4;0.0
56;2021-10-16;164;235;249;0;619625;607150;25914;68;82.0;80.4;3.4;0.0
56;2021-10-17;7;23;15;0;619632;607173;25929;68;82.0;80.4;3.4;0.0
56;2021-10-18;327;527;928;0;619959;607700;26857;68;82.1;80.4;3.6;0.0
56;2021-10-19;226;508;910;14;620185;608208;27767;82;82.1;80.5;3.7;0.0
56;2021-10-20;160;265;575;0;620345;608473;28342;82;82.1;80.5;3.8;0.0
56;2021-10-21;266;412;1231;1;620611;608885;29573;83;82.1;80.6;3.9;0.0
56;2021-10-22;315;737;1404;0;620926;609622;30977;83;82.2;80.7;4.1;0.0
56;2021-10-23;128;229;197;0;621054;609851;31174;83;82.2;80.7;4.1;0.0
56;2021-10-24;2;15;1;0;621056;609866;31175;83;82.2;80.7;4.1;0.0
56;2021-10-25;232;301;960;1;621288;610167;32135;84;82.2;80.8;4.3;0.0
56;2021-10-26;203;363;1075;0;621491;610530;33210;84;82.3;80.8;4.4;0.0
56;2021-10-27;205;337;1045;0;621696;610867;34255;84;82.3;80.8;4.5;0.0
56;2021-10-28;207;282;1087;1;621903;611149;35342;85;82.3;80.9;4.7;0.0
56;2021-10-29;335;508;1643;1;622238;611657;36985;86;82.4;81.0;4.9;0.0
56;2021-10-30;89;136;311;1;622327;611793;37296;87;82.4;81.0;4.9;0.0
56;2021-10-31;5;10;6;0;622332;611803;37302;87;82.4;81.0;4.9;0.0
56;2021-11-01;12;16;3;0;622344;611819;37305;87;82.4;81.0;4.9;0.0
56;2021-11-02;343;454;1338;1;622687;612273;38643;88;82.4;81.0;5.1;0.0
56;2021-11-03;176;174;1003;8;622863;612447;39646;96;82.4;81.1;5.2;0.0
56;2021-11-04;333;411;1824;1;623196;612858;41470;97;82.5;81.1;5.5;0.0
56;2021-11-05;247;440;1728;0;623443;613298;43198;97;82.5;81.2;5.7;0.0
56;2021-11-06;81;117;465;0;623524;613415;43663;97;82.5;81.2;5.8;0.0
56;2021-11-07;1;6;14;0;623525;613421;43677;97;82.5;81.2;5.8;0.0
56;2021-11-08;256;373;2193;1;623781;613794;45870;98;82.6;81.2;6.1;0.0
56;2021-11-09;223;283;2063;0;624004;614077;47933;98;82.6;81.3;6.3;0.0
56;2021-11-10;210;276;1924;0;624214;614353;49857;98;82.6;81.3;6.6;0.0
56;2021-11-11;6;15;62;0;624220;614368;49919;98;82.6;81.3;6.6;0.0
56;2021-11-12;308;516;3043;2;624528;614884;52962;100;82.7;81.4;7.0;0.0
56;2021-11-13;113;126;979;0;624641;615010;53941;100;82.7;81.4;7.1;0.0
56;2021-11-14;3;0;7;0;624644;615010;53948;100;82.7;81.4;7.1;0.0
56;2021-11-15;177;248;2403;1;624821;615258;56351;101;82.7;81.4;7.5;0.0
56;2021-11-16;178;222;2584;1;624999;615480;58935;102;82.7;81.5;7.8;0.0
56;2021-11-17;209;263;2318;1;625208;615743;61253;103;82.7;81.5;8.1;0.0
56;2021-11-18;248;225;3112;1;625456;615968;64365;104;82.8;81.5;8.5;0.0
56;2021-11-19;384;431;5329;0;625840;616399;69694;104;82.8;81.6;9.2;0.0
56;2021-11-20;137;120;919;1;625977;616519;70613;105;82.8;81.6;9.3;0.0
56;2021-11-21;8;5;7;0;625985;616524;70620;105;82.8;81.6;9.3;0.0
56;2021-11-22;258;148;3456;1;626243;616672;74076;106;82.9;81.6;9.8;0.0
56;2021-11-23;184;199;3405;2;626427;616871;77481;108;82.9;81.6;10.3;0.0
56;2021-11-24;223;218;3000;2;626650;617089;80481;110;82.9;81.7;10.7;0.0
56;2021-11-25;265;241;4814;1;626915;617330;85295;111;83.0;81.7;11.3;0.0
56;2021-11-26;406;419;6252;0;627321;617749;91547;111;83.0;81.8;12.1;0.0
56;2021-11-27;114;106;1469;0;627435;617855;93016;111;83.0;81.8;12.3;0.0
56;2021-11-28;14;15;74;0;627449;617870;93090;111;83.0;81.8;12.3;0.0
56;2021-11-29;293;239;4699;2;627742;618109;97789;113;83.1;81.8;12.9;0.0
56;2021-11-30;242;238;6263;0;627984;618347;104052;113;83.1;81.8;13.8;0.0
56;2021-12-01;294;223;6272;2;628278;618570;110324;115;83.2;81.9;14.6;0.0
56;2021-12-02;171;148;6848;3;628449;618718;117172;118;83.2;81.9;15.5;0.0
56;2021-12-03;264;317;8603;4;628713;619035;125775;122;83.2;81.9;16.6;0.0
56;2021-12-04;190;151;3701;1;628903;619186;129476;123;83.2;81.9;17.1;0.0
56;2021-12-05;8;12;428;0;628911;619198;129904;123;83.2;82.0;17.2;0.0
56;2021-12-06;199;205;6429;2;629110;619403;136333;125;83.3;82.0;18.0;0.0
56;2021-12-07;223;266;8875;0;629333;619669;145208;125;83.3;82.0;19.2;0.0
56;2021-12-08;269;259;7472;1;629602;619928;152680;126;83.3;82.0;20.2;0.0
56;2021-12-09;258;286;9774;1;629860;620214;162454;127;83.4;82.1;21.5;0.0
56;2021-12-10;322;396;10600;1;630182;620610;173054;128;83.4;82.1;22.9;0.0
56;2021-12-11;176;156;5270;2;630358;620766;178324;130;83.4;82.2;23.6;0.0
56;2021-12-12;33;22;741;1;630391;620788;179065;131;83.4;82.2;23.7;0.0
56;2021-12-13;198;257;8421;3;630589;621045;187486;134;83.5;82.2;24.8;0.0
56;2021-12-14;276;222;11059;2;630865;621267;198545;136;83.5;82.2;26.3;0.0
56;2021-12-15;271;305;9682;3;631136;621572;208227;139;83.5;82.3;27.6;0.0
56;2021-12-16;263;335;11570;3;631399;621907;219797;142;83.6;82.3;29.1;0.0
56;2021-12-17;351;413;12091;2;631750;622320;231888;144;83.6;82.4;30.7;0.0
56;2021-12-18;320;224;6368;2;632070;622544;238256;146;83.7;82.4;31.5;0.0
56;2021-12-19;17;16;483;0;632087;622560;238739;146;83.7;82.4;31.6;0.0
56;2021-12-20;285;360;8132;2;632372;622920;246871;148;83.7;82.4;32.7;0.0
56;2021-12-21;367;335;9248;4;632739;623255;256119;152;83.7;82.5;33.9;0.0
56;2021-12-22;343;290;7906;5;633082;623545;264025;157;83.8;82.5;34.9;0.0
56;2021-12-23;348;243;6375;3;633430;623788;270400;160;83.8;82.6;35.8;0.0
56;2021-12-24;83;66;1302;2;633513;623854;271702;162;83.8;82.6;36.0;0.0
56;2021-12-25;1;5;80;0;633514;623859;271782;162;83.8;82.6;36.0;0.0
56;2021-12-26;9;24;159;0;633523;623883;271941;162;83.8;82.6;36.0;0.0
56;2021-12-27;320;292;6566;3;633843;624175;278507;165;83.9;82.6;36.9;0.0
56;2021-12-28;377;292;8019;8;634220;624467;286526;173;83.9;82.6;37.9;0.0
56;2021-12-29;373;295;7025;25;634593;624762;293551;198;84.0;82.7;38.9;0.0
56;2021-12-30;395;268;6479;17;634988;625030;300030;215;84.0;82.7;39.7;0.0
56;2021-12-31;112;62;1402;6;635100;625092;301432;221;84.1;82.7;39.9;0.0
56;2022-01-01;1;5;38;0;635101;625097;301470;221;84.1;82.7;39.9;0.0
56;2022-01-02;14;11;282;11;635115;625108;301752;232;84.1;82.7;39.9;0.0
56;2022-01-03;285;262;7153;26;635400;625370;308905;258;84.1;82.8;40.9;0.0
56;2022-01-04;361;415;9661;47;635761;625785;318566;305;84.1;82.8;42.2;0.0
56;2022-01-05;636;336;7890;28;636397;626121;326456;333;84.2;82.9;43.2;0.0
56;2022-01-06;442;341;9819;67;636839;626462;336275;400;84.3;82.9;44.5;0.1
56;2022-01-07;529;427;11837;96;637368;626889;348112;496;84.4;83.0;46.1;0.1
56;2022-01-08;615;363;6171;26;637983;627252;354283;522;84.4;83.0;46.9;0.1
56;2022-01-09;114;46;1375;6;638097;627298;355658;528;84.5;83.0;47.1;0.1
56;2022-01-10;331;317;7455;62;638428;627615;363113;590;84.5;83.1;48.1;0.1
56;2022-01-11;426;383;8961;72;638854;627998;372074;662;84.6;83.1;49.2;0.1
56;2022-01-12;684;454;6825;41;639538;628452;378899;703;84.6;83.2;50.1;0.1
56;2022-01-13;387;346;7901;89;639925;628798;386800;792;84.7;83.2;51.2;0.1
56;2022-01-14;471;427;8799;89;640396;629225;395599;881;84.8;83.3;52.4;0.1
56;2022-01-15;581;324;5710;19;640977;629549;401309;900;84.8;83.3;53.1;0.1
56;2022-01-16;27;26;716;1;641004;629575;402025;901;84.8;83.3;53.2;0.1
56;2022-01-17;278;261;5937;58;641282;629836;407962;959;84.9;83.4;54.0;0.1
56;2022-01-18;259;275;6032;120;641541;630111;413994;1079;84.9;83.4;54.8;0.1
56;2022-01-19;455;391;4401;70;641996;630502;418395;1149;85.0;83.4;55.4;0.2
56;2022-01-20;270;262;5013;61;642266;630764;423408;1210;85.0;83.5;56.0;0.2
56;2022-01-21;300;346;6212;94;642566;631110;429620;1304;85.0;83.5;56.9;0.2
56;2022-01-22;398;253;3587;26;642964;631363;433207;1330;85.1;83.6;57.3;0.2
56;2022-01-23;8;16;187;1;642972;631379;433394;1331;85.1;83.6;57.4;0.2
56;2022-01-24;161;216;3765;48;643133;631595;437159;1379;85.1;83.6;57.9;0.2
56;2022-01-25;177;237;4030;113;643310;631832;441189;1492;85.1;83.6;58.4;0.2
56;2022-01-26;268;458;3084;62;643578;632290;444273;1554;85.2;83.7;58.8;0.2
56;2022-01-27;139;239;3380;102;643717;632529;447653;1656;85.2;83.7;59.2;0.2
56;2022-01-28;168;422;5001;131;643885;632951;452654;1787;85.2;83.8;59.9;0.2
56;2022-01-29;217;258;2960;60;644102;633209;455614;1847;85.2;83.8;60.3;0.2
56;2022-01-30;8;22;76;2;644110;633231;455690;1849;85.2;83.8;60.3;0.2
56;2022-01-31;97;303;2472;86;644207;633534;458162;1935;85.3;83.8;60.6;0.3
56;2022-02-01;94;237;2397;150;644301;633771;460559;2085;85.3;83.9;61.0;0.3
56;2022-02-02;169;509;1882;70;644470;634280;462441;2155;85.3;83.9;61.2;0.3
56;2022-02-03;75;235;2361;107;644545;634515;464802;2262;85.3;84.0;61.5;0.3
56;2022-02-04;113;423;3287;137;644658;634938;468089;2399;85.3;84.0;62.0;0.3
56;2022-02-05;110;333;1737;34;644768;635271;469826;2433;85.3;84.1;62.2;0.3
56;2022-02-06;2;12;55;1;644770;635283;469881;2434;85.3;84.1;62.2;0.3
56;2022-02-07;89;276;2548;76;644859;635559;472429;2510;85.3;84.1;62.5;0.3
56;2022-02-08;67;214;2016;116;644926;635773;474445;2626;85.4;84.1;62.8;0.3
56;2022-02-09;108;454;1969;74;645034;636227;476414;2700;85.4;84.2;63.1;0.4
56;2022-02-10;48;151;1594;79;645082;636378;478008;2779;85.4;84.2;63.3;0.4
56;2022-02-11;86;299;2785;130;645168;636677;480793;2909;85.4;84.3;63.6;0.4
56;2022-02-12;60;279;1306;45;645228;636956;482099;2954;85.4;84.3;63.8;0.4
56;2022-02-13;4;10;62;0;645232;636966;482161;2954;85.4;84.3;63.8;0.4
56;2022-02-14;70;172;2285;71;645302;637138;484446;3025;85.4;84.3;64.1;0.4
56;2022-02-15;40;125;1829;135;645342;637263;486275;3160;85.4;84.3;64.4;0.4
56;2022-02-16;84;301;1639;63;645426;637564;487914;3223;85.4;84.4;64.6;0.4
56;2022-02-17;22;126;908;81;645448;637690;488822;3304;85.4;84.4;64.7;0.4
56;2022-02-18;57;245;1816;123;645505;637935;490638;3427;85.4;84.4;64.9;0.5
56;2022-02-19;24;199;612;45;645529;638134;491250;3472;85.4;84.5;65.0;0.5
56;2022-02-20;0;3;23;1;645529;638137;491273;3473;85.4;84.5;65.0;0.5
56;2022-02-21;23;109;726;65;645552;638246;491999;3538;85.4;84.5;65.1;0.5
56;2022-02-22;25;88;787;79;645577;638334;492786;3617;85.4;84.5;65.2;0.5
56;2022-02-23;57;236;663;59;645634;638570;493449;3676;85.5;84.5;65.3;0.5
56;2022-02-24;16;57;406;54;645650;638627;493855;3730;85.5;84.5;65.4;0.5
56;2022-02-25;43;187;1022;129;645693;638814;494877;3859;85.5;84.5;65.5;0.5
56;2022-02-26;34;133;434;36;645727;638947;495311;3895;85.5;84.6;65.6;0.5
56;2022-02-27;4;4;24;2;645731;638951;495335;3897;85.5;84.6;65.6;0.5
56;2022-02-28;20;54;450;61;645751;639005;495785;3958;85.5;84.6;65.6;0.5
56;2022-03-01;28;53;473;77;645779;639058;496258;4035;85.5;84.6;65.7;0.5
56;2022-03-02;27;107;412;49;645806;639165;496670;4084;85.5;84.6;65.7;0.5
56;2022-03-03;10;39;166;38;645816;639204;496836;4122;85.5;84.6;65.8;0.5
56;2022-03-04;25;72;451;93;645841;639276;497287;4215;85.5;84.6;65.8;0.6
56;2022-03-05;10;51;230;32;645851;639327;497517;4247;85.5;84.6;65.8;0.6
56;2022-03-06;0;3;3;0;645851;639330;497520;4247;85.5;84.6;65.8;0.6
56;2022-03-07;8;28;139;33;645859;639358;497659;4280;85.5;84.6;65.9;0.6
56;2022-03-08;31;48;179;44;645890;639406;497838;4324;85.5;84.6;65.9;0.6
56;2022-03-09;15;87;193;44;645905;639493;498031;4368;85.5;84.6;65.9;0.6
56;2022-03-10;9;15;77;34;645914;639508;498108;4402;85.5;84.6;65.9;0.6
56;2022-03-11;22;56;270;72;645936;639564;498378;4474;85.5;84.6;66.0;0.6
56;2022-03-12;13;35;129;29;645949;639599;498507;4503;85.5;84.7;66.0;0.6
56;2022-03-13;0;1;1;1;645949;639600;498508;4504;85.5;84.7;66.0;0.6
56;2022-03-14;9;17;115;62;645958;639617;498623;4566;85.5;84.7;66.0;0.6
56;2022-03-15;11;27;148;141;645969;639644;498771;4707;85.5;84.7;66.0;0.6
56;2022-03-16;31;57;173;197;646000;639701;498944;4904;85.5;84.7;66.0;0.6
56;2022-03-17;3;10;67;107;646003;639711;499011;5011;85.5;84.7;66.0;0.7
56;2022-03-18;13;34;228;314;646016;639745;499239;5325;85.5;84.7;66.1;0.7
56;2022-03-19;9;26;103;103;646025;639771;499342;5428;85.5;84.7;66.1;0.7
56;2022-03-20;1;3;1;3;646026;639774;499343;5431;85.5;84.7;66.1;0.7
56;2022-03-21;3;9;95;138;646029;639783;499438;5569;85.5;84.7;66.1;0.7
56;2022-03-22;9;33;145;282;646038;639816;499583;5851;85.5;84.7;66.1;0.8
56;2022-03-23;25;69;183;382;646063;639885;499766;6233;85.5;84.7;66.1;0.8
56;2022-03-24;5;3;50;177;646068;639888;499816;6410;85.5;84.7;66.2;0.8
56;2022-03-25;20;34;225;595;646088;639922;500041;7005;85.5;84.7;66.2;0.9
56;2022-03-26;16;41;87;101;646104;639963;500128;7106;85.5;84.7;66.2;0.9
56;2022-03-27;5;3;4;3;646109;639966;500132;7109;85.5;84.7;66.2;0.9
56;2022-03-28;11;12;94;185;646120;639978;500226;7294;85.5;84.7;66.2;1.0
56;2022-03-29;12;22;87;310;646132;640000;500313;7604;85.5;84.7;66.2;1.0
56;2022-03-30;9;28;86;231;646141;640028;500399;7835;85.5;84.7;66.2;1.0
56;2022-03-31;5;12;71;207;646146;640040;500470;8042;85.5;84.7;66.2;1.1
56;2022-04-01;8;9;123;433;646154;640049;500593;8475;85.5;84.7;66.3;1.1
56;2022-04-02;2;4;57;70;646156;640053;500650;8545;85.5;84.7;66.3;1.1
56;2022-04-03;0;1;5;1;646156;640054;500655;8546;85.5;84.7;66.3;1.1
56;2022-04-04;12;8;87;316;646168;640062;500742;8862;85.5;84.7;66.3;1.2
56;2022-04-05;5;14;138;461;646173;640076;500880;9323;85.5;84.7;66.3;1.2
56;2022-04-06;26;33;62;188;646199;640109;500942;9511;85.5;84.7;66.3;1.3
56;2022-04-07;8;7;118;416;646207;640116;501060;9927;85.5;84.7;66.3;1.3
56;2022-04-08;17;12;167;692;646224;640128;501227;10619;85.5;84.7;66.3;1.4
56;2022-04-09;5;4;33;152;646229;640132;501260;10771;85.5;84.7;66.3;1.4
56;2022-04-10;1;1;2;5;646230;640133;501262;10776;85.5;84.7;66.3;1.4
56;2022-04-11;7;12;68;261;646237;640145;501330;11037;85.5;84.7;66.4;1.5
56;2022-04-12;5;5;121;418;646242;640150;501451;11455;85.5;84.7;66.4;1.5
56;2022-04-13;12;23;76;352;646254;640173;501527;11807;85.5;84.7;66.4;1.6
56;2022-04-14;10;11;94;356;646264;640184;501621;12163;85.5;84.7;66.4;1.6
56;2022-04-15;8;14;149;581;646272;640198;501770;12744;85.5;84.7;66.4;1.7
56;2022-04-16;4;1;29;102;646276;640199;501799;12846;85.5;84.7;66.4;1.7
56;2022-04-17;3;0;1;13;646279;640199;501800;12859;85.5;84.7;66.4;1.7
56;2022-04-18;2;1;6;7;646281;640200;501806;12866;85.5;84.7;66.4;1.7
56;2022-04-19;4;10;121;388;646285;640210;501927;13254;85.5;84.7;66.4;1.8
56;2022-04-20;11;10;77;263;646296;640220;502004;13517;85.5;84.7;66.4;1.8
56;2022-04-21;13;10;107;393;646309;640230;502111;13910;85.5;84.7;66.5;1.8
56;2022-04-22;12;15;136;554;646321;640245;502247;14464;85.5;84.7;66.5;1.9
56;2022-04-23;6;3;48;168;646327;640248;502295;14632;85.5;84.7;66.5;1.9
56;2022-04-24;1;1;5;1;646328;640249;502300;14633;85.5;84.7;66.5;1.9
56;2022-04-25;11;13;100;319;646339;640262;502400;14952;85.5;84.7;66.5;2.0
56;2022-04-26;9;9;160;612;646348;640271;502560;15564;85.5;84.7;66.5;2.1
56;2022-04-27;9;23;95;312;646357;640294;502655;15876;85.5;84.7;66.5;2.1
56;2022-04-28;9;12;137;575;646366;640306;502792;16451;85.5;84.7;66.5;2.2
56;2022-04-29;16;12;222;724;646382;640318;503014;17175;85.5;84.7;66.6;2.3
56;2022-04-30;4;1;33;61;646386;640319;503047;17236;85.5;84.7;66.6;2.3
56;2022-05-01;2;0;2;0;646388;640319;503049;17236;85.6;84.7;66.6;2.3
56;2022-05-02;7;3;69;225;646395;640322;503118;17461;85.6;84.7;66.6;2.3
56;2022-05-03;9;13;151;561;646404;640335;503269;18022;85.6;84.7;66.6;2.4
56;2022-05-04;17;10;73;237;646421;640345;503342;18259;85.6;84.8;66.6;2.4
56;2022-05-05;7;12;92;502;646428;640357;503434;18761;85.6;84.8;66.6;2.5
56;2022-05-06;18;12;134;507;646446;640369;503568;19268;85.6;84.8;66.6;2.6
56;2022-05-07;3;1;38;61;646449;640370;503606;19329;85.6;84.8;66.7;2.6
56;2022-05-08;1;2;5;12;646450;640372;503611;19341;85.6;84.8;66.7;2.6
56;2022-05-09;3;4;65;256;646453;640376;503676;19597;85.6;84.8;66.7;2.6
56;2022-05-10;9;8;112;482;646462;640384;503788;20079;85.6;84.8;66.7;2.7
56;2022-05-11;11;15;43;214;646473;640399;503831;20293;85.6;84.8;66.7;2.7
56;2022-05-12;8;5;114;409;646481;640404;503945;20702;85.6;84.8;66.7;2.7
56;2022-05-13;14;15;105;440;646495;640419;504050;21142;85.6;84.8;66.7;2.8
56;2022-05-14;8;5;39;127;646503;640424;504089;21269;85.6;84.8;66.7;2.8
56;2022-05-15;0;0;2;1;646503;640424;504091;21270;85.6;84.8;66.7;2.8
56;2022-05-16;14;13;48;265;646517;640437;504139;21535;85.6;84.8;66.7;2.9
57;2020-12-27;1;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
